Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2022,02,Clark,02060.1,Thompson T ES,Regular,71,Not Rated,NO,68,57,21.1,YES,YES,NO,NO,NO,65.3,51.4,21.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02061.1,Abston ES,Regular,69.5,Not Rated,YES,51.2,42.7,18.8,YES,YES,NO,NO,NO,62.6,53.6,53.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.7,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02062.1,Jenkins ES,Regular,44.5,Not Rated,YES,43.9,35.6,10.9,YES,YES,NO,NO,NO,49,49,26.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.9,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02064.1,Ellis ES,Regular,76,Not Rated,NO,67.6,59.8,36.6,YES,YES,NO,NO,NO,61.3,65.6,36.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.6,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02065.1,Ortwein ES,Regular,30.5,Not Rated,NO,38.8,32.9,10.4,YES,YES,NO,NO,NO,48,31.2,34.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.9,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02066.1,Barber ES,Regular,45.5,Not Rated,YES,43.1,25.2,12.9,YES,YES,NO,NO,NO,51.1,40,47.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27.8,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02067.1,Divich ES,Regular,72,Not Rated,NO,63.7,43.1,35.3,YES,YES,YES,NO,NO,66.8,57,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.1,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02068.1,Jones Blackhurst ES,Regular,70,Not Rated,NO,66.1,49,32.4,YES,YES,NO,NO,NO,60.3,55,44.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.8,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02069.1,Vassiliadis ES,Regular,87.5,Not Rated,NO,78.1,74,45.8,YES,YES,NO,NO,NO,73,66,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.1,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02070.1,Berkley ES,Regular,58.5,Not Rated,YES,47.2,36.8,19.2,YES,YES,NO,NO,NO,58.1,55.4,45.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.6,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02071.1,Stevens ES,Regular,78,Not Rated,YES,60.3,50,26.6,YES,YES,NO,NO,NO,76.5,73,46.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.2,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02072.1,Mathis ES,Regular,40,Not Rated,YES,51.4,41.8,<5,YES,YES,NO,NO,NO,43.1,41.9,41.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.3,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02073.1,Heard ES,Regular,45.5,Not Rated,YES,44,29.1,14.2,YES,YES,NO,NO,NO,54.5,31.4,46.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.9,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02074.1,Snyder D ES,Regular,50.5,Not Rated,NO,50.9,39.9,27.6,YES,YES,NO,NO,NO,57.3,49.2,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.4,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02076.1,Duncan ES,Regular,15.5,Not Rated,YES,33.6,19.7,<5,YES,YES,NO,NO,NO,35.8,21.2,17.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.7,YES,3,NO,N/A,NO,N/A
2022,02,Clark,02077.1,Wallin ES,Regular,88.89,Not Rated,NO,69.7,59.6,37.1,YES,YES,NO,NO,NO,70.7,61.9,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.4,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02078.1,Stuckey ES,Regular,88,Not Rated,NO,65.1,60.4,38,YES,YES,YES,NO,NO,73.6,76.6,64.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.5,NO,N/A,NO,N/A,NO,N/A
2022,02,Clark,02079.1,Keller  ES,Regular,43,Not Rated,YES,29.5,23.6,13.9,YES,YES,YES,NO,NO,46.1,50.4,32.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.7,YES,3,NO,N/A,NO,N/A
2022,02,Clark,02080.1,Fine  ES,Regular,60.5,Not Rated,YES,55.2,41.6,16.9,YES,YES,NO,NO,NO,65.9,45.3,29.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.9,NO,N/A,NO,N/A,NO,N/A
