Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2016,02,Clark,02076.1,Duncan ES,Regular,,,YES,43.9,31.9,60.7,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02077.1,Wallin ES,Regular,,,NO,83.4,74.7,87.5,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02078.1,Stuckey ES,Regular,,,NO,68.3,64.5,68.2,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02079.1,Keller  ES,Regular,,,YES,40.5,27.1,38.7,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02080.1,Fine  ES,Regular,,,YES,62.8,48.2,61.3,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02081.1,Bozarth  ES,Regular,,,NO,70.9,54.4,70.3,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02082.1,Triggs E.S. ES,Regular,,,NO,60.8,43.9,66.9,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02083.1,ORoarke  ES,Regular,,,NO,73.5,61.8,78.9,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02084.1,Reedom ES,Regular,,,NO,59.8,44,69,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02085.1,Diaz ES,Regular,,,YES,33.3,24.7,35.4,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02086.1,Scott ES,Regular,,,YES,26.3,19.7,36.6,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02087.1,Rainbow Dreams ES,Charter,,,YES,33,14.8,57.9,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
2016,02,Clark,02089.1,West Prep Acad ES,Regular,,,YES,34.2,24.2,51.9,NO,NO,NO,NO,NO,N/A,N/A,,,,,,,,,,NO,N/A,NO,N/A,NO,N/A
